"content_id","content_name","content_type","display_name","desc","url","domain","provider_id","comment","visible","creation_date","creator_id","privacy","author_name"
2947,codecheck-python-StringsNumbersInStrings-1,question,codecheck-python-StringsNumbersInStrings-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-StringsNumbersInStrings-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2948,codecheck-python-StringsNumbersInStrings-2,question,codecheck-python-StringsNumbersInStrings-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-StringsNumbersInStrings-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2949,codecheck-python-StringsNumbersInStrings-3,question,codecheck-python-StringsNumbersInStrings-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-StringsNumbersInStrings-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2950,codecheck-python-OtherStringOperations-1,question,codecheck-python-OtherStringOperations-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2951,codecheck-python-OtherStringOperations-2,question,codecheck-python-OtherStringOperations-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2952,codecheck-python-OtherStringOperations-3,question,codecheck-python-OtherStringOperations-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2953,codecheck-python-OtherStringOperations-4,question,codecheck-python-OtherStringOperations-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2954,codecheck-python-OtherStringOperations-5,question,codecheck-python-OtherStringOperations-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2955,codecheck-python-OtherStringOperations-6,question,codecheck-python-OtherStringOperations-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2956,codecheck-python-OtherStringOperations-7,question,codecheck-python-OtherStringOperations-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-7,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2957,codecheck-python-OtherStringOperations-8,question,codecheck-python-OtherStringOperations-8,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-8,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2958,codecheck-python-OtherStringOperations-9,question,codecheck-python-OtherStringOperations-9,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-OtherStringOperations-9,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2959,codecheck-python-ArraysNoLoops-1,question,codecheck-python-ArraysNoLoops-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-ArraysNoLoops-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2960,codecheck-python-ArraysNoLoops-2,question,codecheck-python-ArraysNoLoops-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-ArraysNoLoops-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2961,codecheck-python-ArraysNoLoops-3,question,codecheck-python-ArraysNoLoops-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-ArraysNoLoops-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2962,codecheck-python-ArraysNoLoops-4,question,codecheck-python-ArraysNoLoops-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-ArraysNoLoops-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2963,codecheck-python-FillingArrays-1,question,codecheck-python-FillingArrays-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FillingArrays-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2964,codecheck-python-FillingArrays-2,question,codecheck-python-FillingArrays-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FillingArrays-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2965,codecheck-python-FillingArrays-3,question,codecheck-python-FillingArrays-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FillingArrays-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2966,codecheck-python-FillingArrays-4,question,codecheck-python-FillingArrays-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FillingArrays-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2967,codecheck-python-FillingArrays-5,question,codecheck-python-FillingArrays-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FillingArrays-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2968,codecheck-python-MaximumandMinimum-1,question,codecheck-python-MaximumandMinimum-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2969,codecheck-python-MaximumandMinimum-2,question,codecheck-python-MaximumandMinimum-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2970,codecheck-python-MaximumandMinimum-3,question,codecheck-python-MaximumandMinimum-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2971,codecheck-python-MaximumandMinimum-4,question,codecheck-python-MaximumandMinimum-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2972,codecheck-python-MaximumandMinimum-5,question,codecheck-python-MaximumandMinimum-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2973,codecheck-python-MaximumandMinimum-6,question,codecheck-python-MaximumandMinimum-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2974,codecheck-python-MaximumandMinimum-7,question,codecheck-python-MaximumandMinimum-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MaximumandMinimum-7,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2975,codecheck-python-FindingElements-1,question,codecheck-python-FindingElements-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2976,codecheck-python-FindingElements-2,question,codecheck-python-FindingElements-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2977,codecheck-python-FindingElements-3,question,codecheck-python-FindingElements-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2978,codecheck-python-FindingElements-4,question,codecheck-python-FindingElements-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2979,codecheck-python-FindingElements-5,question,codecheck-python-FindingElements-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2980,codecheck-python-FindingElements-6,question,codecheck-python-FindingElements-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-FindingElements-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2981,codecheck-python-CountingElements-1,question,codecheck-python-CountingElements-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2982,codecheck-python-CountingElements-2,question,codecheck-python-CountingElements-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2983,codecheck-python-CountingElements-3,question,codecheck-python-CountingElements-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2984,codecheck-python-CountingElements-4,question,codecheck-python-CountingElements-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2985,codecheck-python-CountingElements-5,question,codecheck-python-CountingElements-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2986,codecheck-python-CountingElements-6,question,codecheck-python-CountingElements-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2987,codecheck-python-CountingElements-7,question,codecheck-python-CountingElements-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-7,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2988,codecheck-python-CountingElements-8,question,codecheck-python-CountingElements-8,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-8,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2989,codecheck-python-CountingElements-9,question,codecheck-python-CountingElements-9,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-9,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2990,codecheck-python-CountingElements-10,question,codecheck-python-CountingElements-10,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-CountingElements-10,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2991,codecheck-python-SumsAveragesProducts-1,question,codecheck-python-SumsAveragesProducts-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2992,codecheck-python-SumsAveragesProducts-2,question,codecheck-python-SumsAveragesProducts-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2993,codecheck-python-SumsAveragesProducts-3,question,codecheck-python-SumsAveragesProducts-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2994,codecheck-python-SumsAveragesProducts-4,question,codecheck-python-SumsAveragesProducts-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2995,codecheck-python-SumsAveragesProducts-5,question,codecheck-python-SumsAveragesProducts-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2996,codecheck-python-SumsAveragesProducts-6,question,codecheck-python-SumsAveragesProducts-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2997,codecheck-python-SumsAveragesProducts-7,question,codecheck-python-SumsAveragesProducts-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-7,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2998,codecheck-python-SumsAveragesProducts-8,question,codecheck-python-SumsAveragesProducts-8,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-8,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
2999,codecheck-python-SumsAveragesProducts-9,question,codecheck-python-SumsAveragesProducts-9,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-9,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3000,codecheck-python-SumsAveragesProducts-10,question,codecheck-python-SumsAveragesProducts-10,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-10,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3001,codecheck-python-SumsAveragesProducts-11,question,codecheck-python-SumsAveragesProducts-11,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-11,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3002,codecheck-python-SumsAveragesProducts-12,question,codecheck-python-SumsAveragesProducts-12,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-12,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3003,codecheck-python-SumsAveragesProducts-13,question,codecheck-python-SumsAveragesProducts-13,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-13,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3004,codecheck-python-SumsAveragesProducts-14,question,codecheck-python-SumsAveragesProducts-14,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-SumsAveragesProducts-14,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3005,codecheck-python-MovingorRemovingElements-1,question,codecheck-python-MovingorRemovingElements-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3006,codecheck-python-MovingorRemovingElements-2,question,codecheck-python-MovingorRemovingElements-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3007,codecheck-python-MovingorRemovingElements-3,question,codecheck-python-MovingorRemovingElements-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3008,codecheck-python-MovingorRemovingElements-4,question,codecheck-python-MovingorRemovingElements-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3009,codecheck-python-MovingorRemovingElements-5,question,codecheck-python-MovingorRemovingElements-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-5,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3010,codecheck-python-MovingorRemovingElements-6,question,codecheck-python-MovingorRemovingElements-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-MovingorRemovingElements-6,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3011,codecheck-python-TwoAnswers-1,question,codecheck-python-TwoAnswers-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-TwoAnswers-1,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3012,codecheck-python-TwoAnswers-2,question,codecheck-python-TwoAnswers-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-TwoAnswers-2,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3013,codecheck-python-TwoAnswers-3,question,codecheck-python-TwoAnswers-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-TwoAnswers-3,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3014,codecheck-python-TwoAnswers-4,question,codecheck-python-TwoAnswers-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-TwoAnswers-4,py,codecheck,,1,2023-05-03 18:45:47.000,akhuseyinoglu,"1",cayhorstmann
3015,codecheck-python-TwoAnswers-5,question,codecheck-python-TwoAnswers-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-TwoAnswers-5,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3016,codecheck-python-DoubleLoops-1,question,codecheck-python-DoubleLoops-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-1,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3017,codecheck-python-DoubleLoops-2,question,codecheck-python-DoubleLoops-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-2,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3018,codecheck-python-DoubleLoops-3,question,codecheck-python-DoubleLoops-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-3,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3019,codecheck-python-DoubleLoops-4,question,codecheck-python-DoubleLoops-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-4,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3020,codecheck-python-DoubleLoops-5,question,codecheck-python-DoubleLoops-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-5,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3021,codecheck-python-DoubleLoops-6,question,codecheck-python-DoubleLoops-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-6,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3022,codecheck-python-DoubleLoops-7,question,codecheck-python-DoubleLoops-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-7,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3023,codecheck-python-DoubleLoops-8,question,codecheck-python-DoubleLoops-8,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-DoubleLoops-8,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3024,codecheck-python-2DArraysNoLoops-1,question,codecheck-python-2DArraysNoLoops-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-1,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3025,codecheck-python-2DArraysNoLoops-2,question,codecheck-python-2DArraysNoLoops-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-2,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3026,codecheck-python-2DArraysNoLoops-3,question,codecheck-python-2DArraysNoLoops-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-3,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3027,codecheck-python-2DArraysNoLoops-4,question,codecheck-python-2DArraysNoLoops-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-4,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3028,codecheck-python-2DArraysNoLoops-5,question,codecheck-python-2DArraysNoLoops-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-5,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3029,codecheck-python-2DArraysNoLoops-6,question,codecheck-python-2DArraysNoLoops-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-6,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3030,codecheck-python-2DArraysNoLoops-7,question,codecheck-python-2DArraysNoLoops-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-7,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3031,codecheck-python-2DArraysNoLoops-8,question,codecheck-python-2DArraysNoLoops-8,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-2DArraysNoLoops-8,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3032,codecheck-python-LoopsAlongaRoworColumn-1,question,codecheck-python-LoopsAlongaRoworColumn-1,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-1,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3033,codecheck-python-LoopsAlongaRoworColumn-2,question,codecheck-python-LoopsAlongaRoworColumn-2,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-2,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3034,codecheck-python-LoopsAlongaRoworColumn-3,question,codecheck-python-LoopsAlongaRoworColumn-3,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-3,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3035,codecheck-python-LoopsAlongaRoworColumn-4,question,codecheck-python-LoopsAlongaRoworColumn-4,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-4,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3036,codecheck-python-LoopsAlongaRoworColumn-5,question,codecheck-python-LoopsAlongaRoworColumn-5,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-5,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3037,codecheck-python-LoopsAlongaRoworColumn-6,question,codecheck-python-LoopsAlongaRoworColumn-6,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-6,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
3038,codecheck-python-LoopsAlongaRoworColumn-7,question,codecheck-python-LoopsAlongaRoworColumn-7,CodeCheck Coding,http://adapt2.sis.pitt.edu/lti/launch?tool=codecheck&sub=codecheck-python-LoopsAlongaRoworColumn-7,py,codecheck,,1,2023-05-03 18:45:48.000,akhuseyinoglu,"1",cayhorstmann
